Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
46,male,chef,A,170,91,doctor,9700,yes
36,third,chef,B,151,82,doctor,42,yes
31,female,teacher,AB,170,99,doctor,22,no
11,third,chef,O,165,92,master,61,no
54,female,teacher,B,162,99,master,27,no
41,male,salesman,AB,149,65,junior high,58,no
50,third,neet,B,146,71,primary,550,no
78,third,chef,A,157,95,primary,50,no
78,female,teacher,A,176,51,junior high,31,no
27,female,engineer,O,166,44,doctor,1000,yes
86,female,teacher,AB,181,65,junior high,160,no
30,female,programmer,A,186,87,master,10000,yes
29,third,student,B,187,59,primary,13,no
3,third,salesman,AB,168,88,master,810,no
91,female,programmer,O,143,77,doctor,380,no
44,female,engineer,B,198,44,doctor,83,yes
59,male,neet,O,183,70,university,3,no
32,female,neet,B,143,48,junior high,69,no
44,third,student,A,193,98,master,750,no
53,female,engineer,B,144,37,master,7100,no
58,male,singer,B,141,69,doctor,8300,no
82,male,student,O,195,97,doctor,29,no
33,third,scientest,B,194,51,university,5400,no
67,third,teacher,B,183,55,university,86,no
60,male,chef,A,183,44,primary,7300,no
74,male,teacher,B,158,61,university,1200,no
61,female,singer,B,176,49,primary,9000,no
12,third,salesman,O,145,44,primary,87,no
76,male,scientest,B,146,90,junior high,43,no
44,male,scientest,AB,166,70,university,490,no
70,male,student,B,153,36,primary,980,no
87,male,salesman,AB,153,79,master,540,no
1,third,neet,B,160,57,master,300,no
6,male,chef,B,168,43,primary,70,no
1,third,engineer,B,187,79,master,53,no
73,third,chef,O,153,49,master,72,no
55,male,scientest,O,195,71,junior high,9,no
31,female,neet,A,150,85,doctor,210,no
2,third,singer,A,149,87,senior high,32,no
47,female,scientest,O,182,88,doctor,84,yes
72,third,programmer,O,183,43,primary,620,no
65,third,scientest,B,199,48,university,4200,no
58,female,engineer,AB,184,56,senior high,9100,no
3,male,engineer,AB,143,94,senior high,5700,no
95,female,chef,B,198,91,junior high,860,no
65,female,engineer,A,167,68,university,5900,no
39,third,scientest,A,184,55,primary,480,no
45,third,teacher,B,152,47,master,2100,no
28,female,chef,B,180,70,senior high,96,yes
30,male,programmer,A,198,47,primary,460,no
16,third,programmer,A,162,38,master,800,no
65,third,teacher,O,199,57,senior high,6100,no
20,male,engineer,AB,189,63,junior high,100,no
90,male,salesman,AB,159,93,master,1,no
83,third,chef,AB,146,73,doctor,440,no
98,third,scientest,AB,142,75,senior high,19,no
44,female,teacher,AB,153,69,university,55,no
0,third,neet,A,170,61,junior high,330,no
44,female,engineer,O,161,40,university,13,no
54,male,salesman,B,158,78,junior high,590,no
12,female,chef,A,149,94,senior high,500,no
9,male,neet,AB,167,84,senior high,52,no
97,third,student,A,199,95,university,78,no
82,male,neet,O,188,77,doctor,390,no
60,male,engineer,O,196,79,junior high,56,no
31,male,salesman,A,141,87,primary,400,no
89,third,teacher,O,198,54,doctor,97,no
50,third,chef,A,194,56,junior high,53,yes
88,male,engineer,O,186,79,primary,6400,no
97,third,engineer,B,199,41,university,310,no
54,female,scientest,O,160,56,university,9300,no
68,male,programmer,B,196,58,senior high,140,no
35,third,salesman,A,184,92,master,9100,no
62,third,salesman,AB,156,39,primary,940,no
30,third,engineer,B,150,68,junior high,5800,no
93,female,student,B,180,64,master,11,no
1,female,student,B,143,43,junior high,9900,no
55,female,singer,B,159,42,university,6500,no
79,male,scientest,O,191,60,master,5300,no
93,female,singer,A,165,84,master,8600,no
59,third,chef,A,166,43,university,6900,no
64,male,teacher,O,188,68,university,98,no
39,male,singer,O,180,91,doctor,10000,yes
96,female,neet,A,147,80,university,30,no
18,third,scientest,B,197,87,university,1100,no
74,male,scientest,AB,172,52,master,83,no
87,third,salesman,AB,182,43,primary,72,no
23,male,engineer,A,145,74,senior high,6800,no
57,female,neet,O,192,60,junior high,20,no
37,third,student,O,165,76,senior high,72,yes
93,third,singer,AB,158,54,university,40,no
64,third,neet,AB,177,54,university,91,no
17,third,neet,AB,191,77,master,8,no
25,male,singer,A,171,74,primary,410,no
74,third,chef,B,152,57,senior high,14,no
19,male,singer,B,175,51,doctor,160,no
59,female,teacher,O,180,80,university,5100,no
70,female,singer,B,180,88,master,10,no
27,female,chef,B,171,39,university,85,yes
72,female,scientest,A,182,52,university,980,no
72,male,singer,A,143,99,primary,6700,no
51,male,engineer,O,174,52,university,88,no
46,female,student,B,164,97,junior high,7800,no
12,male,salesman,B,179,99,senior high,900,no
45,female,engineer,O,187,94,senior high,73,no
74,female,salesman,O,140,52,master,320,no
46,male,neet,B,194,64,junior high,3900,no
85,male,scientest,O,175,75,doctor,8000,no
38,male,teacher,AB,182,88,junior high,2200,no
9,male,engineer,B,198,72,doctor,10000,no
47,male,teacher,A,176,75,junior high,340,no
11,third,student,AB,168,51,doctor,3500,no
71,female,chef,AB,162,94,university,410,no
68,male,chef,A,188,42,university,470,no
30,male,salesman,AB,160,72,doctor,570,no
37,third,salesman,AB,199,38,doctor,50,no
39,female,neet,AB,160,47,doctor,100,no
61,male,engineer,O,153,86,master,8000,no
50,female,singer,A,164,63,junior high,6200,no
4,female,teacher,O,183,54,university,660,no
74,third,chef,B,192,88,senior high,6500,no
60,third,neet,AB,161,78,university,300,no
24,female,salesman,O,181,94,university,11,yes
54,third,scientest,B,192,55,primary,310,no
58,male,salesman,AB,182,66,university,770,no
59,male,singer,O,142,42,doctor,99,no
82,male,scientest,O,192,98,primary,30,no
48,male,chef,O,150,56,primary,78,yes
57,third,chef,B,199,71,junior high,95,no
59,male,teacher,AB,173,97,primary,96,no
32,third,scientest,O,185,45,senior high,57,yes
5,female,scientest,O,179,76,senior high,9100,no
4,male,singer,O,146,64,junior high,25,no
84,female,teacher,A,146,66,university,5,no
51,third,singer,AB,144,56,university,2300,no
47,third,scientest,O,194,41,university,9000,no
57,female,student,AB,198,62,doctor,9900,no
74,female,programmer,B,151,66,primary,630,no
9,male,teacher,A,165,46,doctor,170,yes
46,female,programmer,AB,176,42,master,38,yes
32,male,singer,B,164,76,doctor,90,no
77,third,scientest,O,185,45,doctor,3500,no
82,female,programmer,A,198,63,junior high,690,no
64,female,programmer,B,147,46,doctor,410,no
5,female,scientest,O,195,98,master,1700,no
36,female,salesman,AB,194,57,junior high,51,no
85,third,programmer,O,193,80,master,10,no
59,male,singer,A,164,39,master,4600,no
29,third,student,B,148,66,junior high,40,no
85,female,scientest,A,164,56,master,3300,no
98,female,teacher,A,181,40,senior high,1000,no
75,male,chef,B,160,81,primary,28,no
45,female,teacher,B,152,71,senior high,55,no
56,female,student,A,147,61,master,660,no
94,male,singer,A,158,56,university,50,no
80,male,engineer,B,153,72,doctor,27,no
23,female,chef,A,193,95,doctor,99,yes
74,male,programmer,A,164,39,primary,360,no
59,male,teacher,A,183,59,junior high,59,no
98,female,chef,A,144,52,university,82,no
62,female,engineer,A,167,76,primary,3900,no
0,female,scientest,AB,175,74,junior high,6600,no
68,female,salesman,O,184,79,junior high,370,no
29,male,engineer,A,157,53,master,380,yes
28,third,scientest,A,153,42,doctor,1100,yes
57,female,programmer,A,145,69,junior high,700,no
89,male,chef,A,193,37,junior high,400,no
55,male,scientest,B,147,76,senior high,84,no
47,male,scientest,O,182,77,master,3,yes
17,male,programmer,B,150,69,university,600,no
61,male,student,O,188,99,junior high,60,no
80,male,scientest,A,178,51,senior high,6600,no
61,female,student,AB,195,57,primary,79,no
28,male,teacher,O,172,56,senior high,310,yes
1,male,singer,O,171,80,master,80,no
45,female,engineer,B,176,94,primary,70,no
33,female,chef,B,166,47,master,8800,yes
33,male,scientest,O,158,93,junior high,4200,yes
68,female,engineer,AB,140,88,master,90,no
39,third,student,AB,190,54,junior high,1200,no
45,female,singer,AB,147,73,master,2500,no
4,female,singer,O,181,66,doctor,7900,no
98,female,engineer,AB,153,92,senior high,1300,no
42,third,neet,B,177,79,university,8,no
21,third,engineer,B,142,82,master,540,no
77,female,engineer,AB,148,87,junior high,450,no
60,third,salesman,AB,148,92,junior high,1800,no
97,male,programmer,O,176,35,senior high,400,no
14,male,scientest,A,180,43,doctor,400,no
2,male,student,O,140,96,junior high,76,no
89,male,salesman,B,183,40,doctor,200,no
19,male,chef,A,191,98,university,100,yes
87,female,programmer,AB,153,70,university,2,no
28,male,singer,AB,195,89,junior high,31,no
5,third,singer,B,173,69,doctor,25,no
48,third,singer,B,183,51,junior high,35,no
63,third,student,AB,179,93,primary,94,no
55,female,chef,A,163,72,university,62,no
21,third,programmer,B,163,81,master,600,no
11,female,teacher,B,185,49,junior high,6700,no
5,male,salesman,A,168,94,master,870,no
63,male,chef,O,147,63,senior high,36,no
41,female,student,O,181,65,university,180,no
58,female,salesman,AB,150,53,university,200,no
67,female,singer,O,148,82,doctor,1000,no
70,female,engineer,O,166,38,doctor,150,no
78,female,student,AB,166,89,university,700,no
18,third,neet,B,199,42,senior high,6500,no
70,third,scientest,A,189,76,university,20,no
18,third,neet,A,195,92,doctor,5000,no
75,third,programmer,B,176,83,senior high,4200,no
47,female,student,O,188,64,primary,5300,no
45,third,singer,B,162,46,doctor,34,no
8,third,chef,B,144,38,university,94,no
65,male,engineer,B,140,79,junior high,6,no
56,female,teacher,B,180,42,master,8800,no
36,male,teacher,O,148,38,junior high,69,yes
12,female,student,AB,168,71,doctor,6700,no
42,female,neet,A,181,95,master,39,no
44,male,singer,B,167,36,doctor,700,no
48,female,salesman,B,156,47,junior high,100,no
73,third,teacher,O,182,95,senior high,230,no
13,male,engineer,AB,174,37,doctor,9200,no
24,male,teacher,B,169,41,master,63,no
50,female,engineer,A,140,73,university,7,no
68,male,student,O,143,55,primary,68,no
25,male,neet,O,177,67,junior high,49,yes
80,male,student,B,186,39,primary,94,no
96,female,student,A,147,88,university,100,no
37,third,chef,AB,141,89,university,8800,yes
63,third,teacher,O,171,39,doctor,3700,no
49,third,engineer,AB,161,90,junior high,4100,no
99,female,programmer,O,144,99,university,2600,no
93,third,programmer,O,142,79,master,110,no
89,third,teacher,O,146,96,junior high,32,no
74,male,teacher,O,182,85,doctor,83,no
20,female,engineer,B,184,35,junior high,1400,no
83,female,teacher,AB,163,45,master,2400,no
71,female,neet,AB,171,61,doctor,870,no
79,male,teacher,O,182,80,senior high,6700,no
19,male,singer,B,160,44,primary,570,no
5,third,programmer,O,170,96,doctor,730,no
5,third,neet,AB,199,40,university,2500,no
78,female,engineer,O,173,45,master,47,no
56,female,salesman,A,196,95,primary,29,no
26,male,salesman,AB,188,86,junior high,870,no
89,third,scientest,AB,150,99,junior high,920,no
89,female,chef,A,176,90,master,16,no
29,female,salesman,B,162,71,university,5200,no
90,female,chef,AB,178,38,master,84,no
48,male,teacher,B,187,68,master,25,no
90,male,teacher,AB,151,96,junior high,9800,no
48,male,programmer,A,143,53,doctor,3600,yes
86,male,student,O,180,49,primary,700,no
13,male,teacher,B,188,57,doctor,600,no
72,female,singer,A,145,67,senior high,490,no
3,male,engineer,B,155,36,primary,89,no
91,third,student,B,180,45,doctor,2900,no
51,female,singer,A,192,99,university,7700,no
42,third,chef,B,176,67,doctor,870,yes
66,male,programmer,AB,142,60,primary,35,no
32,male,teacher,B,150,81,primary,23,no
94,male,chef,AB,186,70,doctor,790,no
67,third,scientest,O,149,89,university,930,no
60,male,engineer,AB,160,93,doctor,510,no
88,female,engineer,A,141,66,master,860,no
29,female,chef,O,158,38,senior high,6300,yes
87,third,scientest,B,191,47,doctor,1300,no
22,third,teacher,AB,175,84,primary,480,no
13,female,teacher,A,173,75,university,78,no
45,female,student,B,144,40,junior high,460,no
96,third,student,AB,149,55,university,32,no
80,female,chef,B,156,46,primary,550,no
40,third,student,O,199,61,primary,23,yes
94,female,singer,AB,169,36,senior high,450,no
91,third,singer,A,170,77,university,350,no
39,female,teacher,B,143,61,primary,10,no
95,male,salesman,AB,191,96,primary,9400,no
57,female,singer,B,186,41,junior high,21,no
3,female,salesman,AB,167,37,senior high,3000,no
54,male,neet,AB,191,82,doctor,1000,no
25,male,programmer,O,141,59,doctor,810,yes
47,male,singer,A,189,54,doctor,140,no
22,third,scientest,B,186,35,senior high,77,no
85,third,neet,AB,146,41,university,3600,no
87,male,programmer,O,184,69,doctor,940,no
1,third,teacher,A,198,35,university,920,no
59,male,teacher,B,163,98,university,2000,no
69,female,singer,B,161,97,primary,8400,no
22,third,singer,A,151,64,junior high,40,no
71,third,scientest,B,160,53,primary,200,no
46,third,engineer,O,188,62,senior high,3400,no
35,male,salesman,B,191,84,primary,220,no
20,female,singer,B,150,45,junior high,430,no
78,third,teacher,A,170,50,master,6200,no
80,female,engineer,AB,142,73,junior high,54,no
18,third,salesman,AB,180,76,junior high,370,no
59,third,scientest,B,150,63,primary,8100,no
8,third,scientest,B,153,93,university,510,no
88,male,neet,O,178,72,university,34,no
3,male,engineer,B,194,96,primary,7200,no
2,female,teacher,A,165,70,primary,2100,no
11,male,student,B,148,65,university,20,no
1,female,singer,A,159,74,senior high,16,no
49,male,chef,B,171,73,senior high,190,yes
86,male,teacher,O,165,60,doctor,7100,no
93,male,neet,O,142,82,junior high,360,no
3,male,singer,A,164,40,junior high,9400,no
22,third,engineer,AB,180,60,doctor,2700,yes
13,female,singer,A,189,52,junior high,600,no
16,male,salesman,AB,156,58,doctor,3200,no
29,female,teacher,AB,186,93,doctor,3500,no
44,third,teacher,B,161,57,junior high,83,no
19,third,student,B,145,96,senior high,750,no
59,female,chef,AB,179,44,master,860,no
49,male,chef,A,141,44,university,960,yes
91,female,chef,A,169,59,master,74,no
8,third,engineer,A,141,39,university,94,no
71,female,engineer,O,181,66,junior high,7800,no
90,female,neet,A,145,58,master,96,no
8,male,neet,AB,151,84,doctor,790,no
62,male,teacher,O,191,60,master,10,no
72,third,scientest,AB,158,73,primary,40,no
53,female,singer,O,143,95,senior high,820,no
13,third,programmer,AB,152,79,university,590,no
27,male,neet,A,185,76,junior high,55,no
11,third,student,B,181,79,master,7400,no
23,third,salesman,O,179,41,doctor,3700,yes
5,third,teacher,B,186,66,master,630,no
24,third,programmer,O,177,65,master,390,yes
14,male,neet,B,197,46,senior high,3700,no
42,male,scientest,A,150,57,university,940,no
85,male,salesman,A,175,46,senior high,51,no
37,female,neet,O,155,48,master,6400,yes
32,male,scientest,A,148,52,doctor,3300,yes
74,third,scientest,B,140,87,primary,340,no
36,female,scientest,A,170,86,primary,67,no
97,male,student,O,180,96,university,2300,no
1,male,singer,A,143,62,junior high,120,no
86,third,salesman,O,181,59,senior high,40,no
37,female,programmer,O,161,79,university,3300,yes
67,male,engineer,B,180,92,junior high,310,no
39,female,chef,O,169,56,doctor,600,yes
31,female,student,O,197,98,master,29,yes
73,female,scientest,O,192,54,senior high,990,no
55,male,neet,O,159,94,master,620,no
68,third,scientest,B,185,46,doctor,7800,no
26,male,neet,AB,158,57,senior high,5800,no
49,female,singer,B,175,75,university,670,no
31,male,salesman,A,186,45,university,980,no
97,third,teacher,A,197,40,master,940,no
48,male,singer,A,184,65,master,1400,no
94,third,neet,O,149,38,junior high,380,no
54,male,scientest,O,183,57,university,5500,no
3,third,teacher,AB,187,89,primary,13,no
48,female,engineer,O,179,57,junior high,870,no
7,female,teacher,O,173,68,university,260,no
41,third,student,A,197,91,doctor,6300,no
29,third,salesman,O,198,97,university,920,yes
31,female,student,B,182,56,primary,7400,no
87,male,scientest,O,170,97,junior high,71,no
77,male,student,AB,151,36,master,47,no
42,female,salesman,B,195,41,doctor,1700,no
39,male,scientest,O,173,83,senior high,550,yes
38,third,programmer,O,147,46,master,100,yes
36,female,engineer,B,197,58,university,69,no
31,female,engineer,O,190,77,doctor,740,yes
9,female,neet,B,160,78,senior high,580,no
64,female,salesman,O,193,41,primary,1,no
4,third,programmer,O,170,62,primary,41,no
90,female,scientest,A,157,79,doctor,50,no
62,female,programmer,A,148,37,junior high,97,no
67,third,neet,AB,177,37,primary,57,no
16,female,teacher,B,149,68,university,890,no
32,male,neet,O,150,91,university,9200,yes
63,third,teacher,A,146,38,master,91,no
35,female,engineer,AB,158,94,master,820,yes
1,male,neet,A,177,60,primary,73,no
5,female,salesman,B,146,88,primary,580,no
3,male,teacher,O,197,42,doctor,380,no
1,male,teacher,A,184,44,primary,760,no
73,third,teacher,B,179,90,doctor,2000,no
61,third,engineer,B,160,67,university,750,no
88,male,singer,A,196,71,senior high,5500,no
36,male,student,A,165,41,primary,460,no
36,female,singer,A,175,74,primary,230,no
37,female,chef,AB,155,78,junior high,360,yes
69,female,teacher,B,141,84,university,80,no
95,male,engineer,O,192,93,primary,5500,no
46,third,programmer,O,186,95,primary,130,no
63,third,teacher,O,161,76,primary,24,no
23,female,chef,B,157,59,junior high,46,yes
46,male,neet,AB,153,51,university,20,no
68,third,student,B,151,62,master,850,no
64,third,neet,O,172,39,senior high,40,no
84,male,engineer,AB,140,50,doctor,4400,no
67,male,programmer,B,198,40,junior high,77,no
27,female,teacher,AB,144,79,university,190,no
87,male,programmer,A,193,90,master,74,no
71,third,singer,O,156,36,university,5,no
3,male,scientest,A,183,75,university,7400,no
70,female,singer,B,158,43,junior high,10,no
45,male,singer,A,174,89,junior high,440,no
73,female,chef,B,188,80,doctor,7900,no
4,male,scientest,B,170,88,university,81,no
35,male,neet,AB,163,77,master,480,no
5,female,neet,A,185,56,primary,5000,no
80,female,neet,AB,176,84,primary,860,no
34,female,chef,AB,194,76,master,6800,yes
24,male,teacher,A,147,97,university,570,no
49,female,salesman,B,145,56,primary,31,no
53,third,programmer,A,140,75,junior high,260,no
65,third,teacher,A,178,95,junior high,64,no
56,male,neet,B,179,68,senior high,9300,no
23,third,neet,B,187,85,university,9600,no
94,male,engineer,O,171,94,primary,2700,no
52,female,student,A,152,45,primary,4400,no
32,third,teacher,A,199,89,university,84,no
37,male,chef,B,197,51,primary,670,yes
58,female,neet,O,197,55,primary,7300,no
5,third,chef,A,160,85,senior high,3400,no
93,third,student,A,168,67,senior high,72,no
7,female,programmer,A,157,35,doctor,79,no
23,female,neet,AB,151,85,university,78,no
85,male,student,B,152,65,junior high,19,no
50,male,singer,A,185,82,master,64,no
56,third,neet,A,162,54,doctor,8,no
60,female,salesman,O,194,73,junior high,95,no
83,female,neet,A,163,57,master,8700,no
72,female,neet,O,159,47,senior high,28,no
78,third,scientest,A,188,66,doctor,2200,no
37,male,singer,O,155,89,university,5,yes
8,male,salesman,B,196,78,master,860,no
45,third,programmer,AB,180,35,university,960,no
22,female,engineer,A,195,79,junior high,3800,no
95,female,neet,O,189,37,primary,8100,no
8,female,singer,AB,157,86,senior high,89,no
50,female,chef,AB,163,70,master,70,yes
55,female,programmer,AB,191,98,doctor,5800,no
15,female,programmer,B,157,54,senior high,6100,no
71,female,salesman,A,143,64,primary,720,no
47,female,scientest,AB,161,63,doctor,7700,yes
21,third,student,O,152,86,junior high,5900,yes
87,female,salesman,O,177,84,master,33,no
94,third,salesman,AB,171,75,master,400,no
51,female,teacher,A,196,55,university,2500,no
73,third,engineer,AB,161,39,doctor,710,no
22,third,scientest,AB,165,87,primary,88,no
84,male,scientest,O,185,49,master,27,no
56,female,engineer,AB,197,82,master,89,no
0,female,neet,B,193,96,university,60,no
64,third,salesman,B,173,42,primary,160,no
46,female,neet,A,187,43,junior high,350,no
78,female,salesman,B,195,72,university,620,no
62,third,singer,O,164,73,senior high,4,no
57,third,scientest,A,164,35,university,1300,no
43,female,chef,O,171,79,junior high,200,yes
86,female,chef,B,153,96,university,370,no
7,male,chef,O,162,72,master,8100,no
87,male,teacher,A,164,88,primary,50,no
67,female,programmer,A,174,63,junior high,1300,no
43,third,student,O,149,85,doctor,7500,no
31,female,singer,O,155,93,university,980,yes
7,female,programmer,O,142,63,master,81,no
49,male,student,A,167,81,master,29,no
90,male,scientest,A,158,43,junior high,18,no
41,female,engineer,AB,199,92,senior high,450,no
32,third,salesman,O,199,73,university,610,yes
35,male,neet,O,172,65,doctor,33,yes
27,female,programmer,B,166,78,university,810,no
65,third,chef,O,192,44,junior high,1000,no
21,male,neet,AB,156,37,primary,880,no
40,female,singer,O,185,78,university,2100,yes
33,third,student,AB,145,49,junior high,88,no
0,female,scientest,O,142,95,senior high,80,no
68,male,engineer,AB,166,86,master,97,no
54,third,chef,O,168,78,doctor,28,no
80,third,engineer,B,140,55,master,33,no
40,third,singer,AB,182,82,junior high,470,no
4,third,neet,O,150,37,primary,2400,no
7,female,teacher,O,159,61,master,720,no
33,female,salesman,AB,150,59,junior high,80,no
47,female,chef,AB,166,94,senior high,1000,yes
61,third,student,B,167,57,senior high,350,no
46,third,singer,O,163,50,senior high,86,no
63,third,programmer,AB,197,46,master,6600,no
96,female,singer,B,178,35,junior high,470,no
45,third,scientest,A,151,45,university,360,no
65,female,singer,A,196,97,master,4800,no
91,female,chef,B,166,65,senior high,14,no
1,third,neet,A,177,68,junior high,8500,no
32,third,teacher,AB,168,98,senior high,320,no
69,third,salesman,AB,150,91,senior high,9600,no
13,female,scientest,O,196,69,primary,960,no
94,third,neet,O,174,82,university,550,no
44,male,engineer,B,153,43,junior high,60,no
67,male,teacher,B,197,56,senior high,500,no
23,male,chef,O,192,69,doctor,7000,yes
12,third,student,B,177,37,doctor,410,no
94,female,teacher,O,194,98,junior high,370,no
24,third,neet,O,178,72,junior high,870,yes
57,female,student,AB,177,78,university,5800,no
78,female,scientest,B,170,49,junior high,8800,no
27,third,engineer,B,188,91,doctor,850,yes
27,third,engineer,O,183,79,senior high,28,yes
50,third,programmer,AB,178,57,master,460,yes
72,female,teacher,AB,171,82,senior high,6700,no
76,female,programmer,A,144,91,primary,4300,no
5,third,chef,A,145,40,junior high,76,no
74,third,teacher,O,166,93,primary,2700,no
85,third,teacher,A,196,57,master,51,no
88,male,neet,O,167,62,master,23,no
41,male,teacher,A,175,60,primary,9600,no
1,third,salesman,O,184,54,master,8000,no
52,female,chef,O,171,57,senior high,30,no
47,male,neet,B,144,67,university,73,no
15,third,engineer,B,182,38,senior high,91,no
37,female,salesman,AB,170,61,junior high,6400,no
16,third,scientest,A,142,82,senior high,8900,no
24,female,student,A,171,40,senior high,48,no
29,female,student,A,153,85,junior high,9900,no
18,third,neet,AB,158,66,doctor,510,no
96,male,singer,AB,156,99,master,1300,no
50,female,student,A,150,83,junior high,550,no
60,male,singer,A,141,56,master,9200,no
33,male,teacher,AB,187,44,primary,10,no
88,third,singer,AB,152,38,doctor,590,no
33,female,singer,O,146,96,primary,600,yes
7,female,engineer,AB,172,59,doctor,58,no
11,male,student,B,170,85,university,2400,no
70,female,scientest,O,182,39,primary,230,no
60,third,student,B,172,66,master,19,no
16,male,teacher,B,176,89,doctor,2200,no
95,female,student,A,179,82,university,860,no
35,female,chef,B,195,41,master,400,yes
60,third,chef,O,154,65,senior high,300,no
28,male,scientest,B,155,82,master,20,yes
90,male,neet,AB,193,39,senior high,920,no
34,third,programmer,B,191,77,master,420,yes
37,male,programmer,AB,178,70,doctor,70,yes
95,male,neet,O,182,91,doctor,10000,no
3,third,neet,B,145,65,junior high,1800,no
78,female,singer,AB,177,46,university,57,no
20,male,chef,O,185,51,senior high,7300,yes
19,female,student,AB,146,53,doctor,880,no
1,male,scientest,O,184,59,doctor,6300,no
41,male,teacher,A,169,99,junior high,6900,no
22,third,scientest,B,192,84,university,92,no
9,third,singer,AB,193,45,university,910,no
31,male,neet,B,173,43,senior high,940,no
72,third,student,O,177,55,university,270,no
5,female,scientest,O,141,72,junior high,57,no
93,female,engineer,AB,174,55,university,880,no
30,female,teacher,O,178,81,primary,37,yes
14,third,scientest,AB,157,60,senior high,4300,no
53,third,chef,O,174,96,doctor,2900,no
73,male,student,A,196,39,doctor,340,no
75,male,neet,A,146,80,junior high,3000,no
97,male,salesman,B,161,80,doctor,17,no
24,female,neet,AB,154,40,master,3300,no
50,female,engineer,B,155,44,senior high,420,no
56,third,chef,A,147,75,university,660,no
52,male,neet,A,185,75,junior high,40,no
93,female,chef,AB,181,60,university,7,no
89,third,neet,O,167,98,senior high,1400,no
70,male,engineer,B,154,78,senior high,8000,no
14,female,engineer,B,184,78,junior high,6600,no
30,third,teacher,O,149,97,primary,670,yes
65,male,neet,A,195,63,doctor,78,no
79,female,chef,O,147,51,doctor,6300,no
29,third,programmer,A,184,80,university,6300,no
67,third,singer,B,149,45,primary,2900,no
48,male,chef,B,150,92,doctor,770,yes
50,third,student,B,150,72,senior high,22,no
58,male,neet,O,161,49,junior high,370,no
64,third,singer,AB,167,87,primary,9500,no
10,female,teacher,A,199,93,master,4,no
98,third,student,AB,190,82,university,620,no
85,third,teacher,B,160,51,master,180,no
82,male,chef,A,193,95,junior high,76,no
46,male,neet,O,164,47,senior high,50,no
78,male,salesman,O,168,66,university,540,no
72,male,engineer,O,150,50,junior high,780,no
61,third,student,O,143,61,junior high,5600,no
8,female,engineer,O,152,43,master,260,no
21,third,student,AB,185,40,university,3400,no
84,third,engineer,A,189,96,master,8200,no
82,male,neet,A,190,36,university,8,no
95,male,salesman,AB,178,53,master,480,no
92,third,teacher,A,197,73,university,2,no
18,female,student,AB,147,91,primary,830,no
26,female,scientest,O,167,95,primary,5000,yes
0,third,neet,B,169,85,primary,800,no
32,third,scientest,A,190,72,doctor,350,yes
48,male,neet,B,153,95,master,95,no
84,female,singer,B,164,58,junior high,4700,no
46,female,teacher,B,175,50,master,26,no
21,male,student,B,150,77,primary,7,no
93,male,chef,O,156,62,doctor,7500,no
98,third,salesman,O,171,40,senior high,24,no
20,third,programmer,AB,168,46,master,100,no
76,female,scientest,A,170,82,junior high,250,no
11,male,teacher,B,197,80,primary,70,no
17,male,student,A,171,79,primary,840,no
78,female,teacher,B,198,79,junior high,640,no
36,female,scientest,B,143,51,primary,61,no
15,third,student,O,142,62,junior high,40,no
34,female,teacher,A,170,77,senior high,120,no
76,female,neet,A,152,50,university,4,no
32,male,chef,O,154,37,junior high,1300,yes
36,female,neet,O,152,78,doctor,3500,yes
0,third,engineer,O,164,65,primary,7700,no
20,male,singer,O,170,62,junior high,660,yes
62,third,neet,A,162,43,university,3100,no
25,female,engineer,A,176,70,junior high,6000,no
15,male,student,O,187,47,doctor,58,no
52,third,teacher,B,182,77,master,7000,no
96,female,programmer,B,183,65,senior high,63,no
84,male,scientest,O,194,70,master,6600,no
34,male,neet,O,199,85,primary,780,yes
97,third,engineer,AB,181,79,primary,5400,no
91,male,neet,O,187,92,university,52,no
45,male,student,B,143,85,senior high,900,no
82,male,neet,A,195,54,primary,130,no
13,female,programmer,AB,197,68,university,400,no
16,male,programmer,A,157,98,primary,2500,no
51,male,teacher,O,164,76,doctor,2200,no
59,third,singer,B,174,75,junior high,79,no
1,male,teacher,AB,170,55,senior high,810,no
50,third,scientest,A,177,81,doctor,74,yes
28,male,salesman,AB,158,46,senior high,19,no
63,female,singer,AB,189,40,primary,730,no
6,third,chef,A,189,68,primary,20,no
15,male,scientest,O,190,88,junior high,3900,no
20,female,salesman,A,180,99,university,40,no
16,third,programmer,A,155,89,senior high,790,no
33,male,engineer,A,153,48,junior high,550,no
37,third,engineer,AB,165,60,doctor,300,yes
73,female,programmer,AB,163,80,junior high,34,no
96,third,singer,B,153,43,primary,510,no
65,third,student,O,166,72,university,5200,no
21,male,neet,A,174,89,doctor,9500,no
74,female,teacher,A,173,93,master,94,no
78,third,scientest,B,184,78,university,15,no
29,third,engineer,AB,158,65,primary,820,no
82,male,teacher,B,186,95,master,700,no
60,female,student,AB,143,39,primary,45,no
13,third,chef,O,184,42,junior high,370,no
93,third,engineer,AB,172,82,university,540,no
88,third,teacher,O,183,54,senior high,38,no
78,male,salesman,AB,167,69,junior high,39,no
17,third,student,AB,176,51,doctor,8000,no
82,female,chef,B,163,37,junior high,5400,no
99,third,teacher,O,181,36,junior high,11,no
48,male,chef,O,166,70,primary,1500,yes
98,male,scientest,A,164,85,junior high,950,no
67,third,neet,O,153,90,senior high,920,no
