Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
61,female,engineer,A,172,75,master,4800,no
86,female,singer,AB,159,77,master,640,no
29,third,programmer,A,153,90,senior high,1700,no
41,male,salesman,AB,180,93,doctor,68,no
13,female,salesman,AB,177,87,primary,9100,no
91,female,chef,O,163,61,university,49,no
44,male,student,A,181,69,primary,9900,no
28,female,salesman,B,178,62,junior high,21,no
69,male,programmer,AB,175,90,primary,99,no
55,third,singer,O,143,83,master,400,no
78,male,singer,AB,190,51,master,30,no
9,female,student,O,198,95,doctor,4800,no
90,third,scientest,O,169,43,master,410,no
46,female,student,B,148,87,senior high,84,no
44,female,scientest,O,196,77,doctor,700,yes
64,female,singer,O,158,79,senior high,10,no
8,third,teacher,AB,197,72,junior high,20,no
6,third,singer,AB,184,62,junior high,9,no
98,third,teacher,A,196,98,master,99,no
51,third,teacher,AB,198,47,doctor,54,no
11,third,neet,B,179,43,senior high,31,no
40,male,salesman,A,189,39,master,83,no
19,male,teacher,O,160,49,senior high,57,yes
80,female,chef,O,198,59,doctor,6500,no
30,third,teacher,A,195,37,doctor,82,no
28,male,student,A,162,91,university,570,no
72,female,student,B,154,95,primary,8900,no
2,male,engineer,B,156,39,doctor,31,no
59,female,chef,B,170,88,junior high,130,no
6,female,singer,AB,181,35,university,2,no
33,male,neet,A,153,49,senior high,86,no
79,female,student,A,192,95,university,3100,no
16,third,student,AB,193,39,senior high,6900,no
77,third,programmer,O,173,47,junior high,80,no
26,male,chef,AB,162,86,doctor,6700,yes
24,female,engineer,B,163,65,university,2000,no
87,third,singer,B,189,75,senior high,1300,no
20,third,programmer,O,184,83,university,590,yes
