Age,Gender,Occupations,Blood group,Height,Weight,Education,Revenue,Choosed
42,female,student,A,168,97,master,5300,no
17,female,teacher,A,184,41,primary,8200,yes
6,female,scientest,O,153,39,primary,440,no
82,third,salesman,AB,149,55,doctor,160,no
64,female,scientest,AB,144,56,primary,600,no
41,third,programmer,A,174,77,primary,11,no
78,male,singer,AB,191,83,doctor,6,no
24,female,chef,A,185,43,doctor,21,yes
85,female,salesman,AB,180,68,senior high,7200,no
34,female,programmer,A,148,60,doctor,720,yes
86,female,chef,B,168,40,university,4700,no
67,male,programmer,A,158,51,senior high,970,no
43,female,chef,B,180,63,primary,32,yes
82,third,neet,A,182,91,master,71,no
14,male,programmer,A,183,43,doctor,7000,no
37,third,student,A,142,95,primary,7700,no
59,female,neet,O,151,79,university,20,no
30,female,engineer,A,167,67,master,9800,yes
82,male,chef,AB,197,98,primary,220,no
77,third,engineer,B,169,37,university,360,no
52,female,chef,O,156,39,senior high,520,no
73,male,programmer,B,190,66,primary,7500,no
79,female,scientest,A,155,67,junior high,37,no
9,third,scientest,A,140,73,master,450,no
1,female,neet,A,158,51,junior high,73,no
61,third,student,A,184,55,junior high,59,no
13,third,scientest,AB,160,44,master,77,no
13,third,neet,A,150,55,senior high,6100,no
34,third,salesman,AB,160,59,senior high,77,no
55,female,chef,B,155,72,senior high,7200,no
36,female,teacher,B,179,76,primary,8,no
4,female,engineer,A,170,42,master,15,no
57,male,salesman,AB,177,71,senior high,33,no
93,third,salesman,B,153,70,master,15,no
83,female,singer,O,147,42,doctor,2800,no
80,female,singer,A,185,45,senior high,390,no
57,male,student,AB,193,40,university,4000,no
75,female,programmer,AB,154,44,master,160,no
87,female,chef,AB,199,57,primary,160,no
44,male,chef,A,193,61,master,95,yes
86,third,scientest,AB,145,82,master,90,no
53,third,scientest,A,192,61,master,2,no
90,female,teacher,O,146,61,master,610,no
15,female,scientest,AB,164,83,master,480,no
67,male,neet,AB,174,74,master,6600,no
34,male,chef,A,165,42,doctor,46,yes
99,male,neet,AB,164,69,senior high,23,no
3,male,student,B,186,71,university,44,no
61,female,student,O,164,99,master,840,no
7,male,student,AB,176,77,university,79,no
97,female,student,B,183,47,senior high,54,no
42,male,salesman,O,159,39,university,30,no
0,third,engineer,B,159,44,university,53,no
5,male,engineer,A,197,95,junior high,96,no
16,male,neet,B,153,68,primary,320,no
7,female,student,O,180,80,university,90,no
48,female,chef,AB,140,45,junior high,1000,yes
67,male,salesman,A,168,77,university,7300,no
92,third,singer,O,170,47,master,88,no
56,female,teacher,AB,157,67,master,120,no
17,third,student,AB,182,88,junior high,9,no
79,female,engineer,A,199,91,primary,580,no
96,female,neet,AB,154,66,doctor,2700,no
63,third,neet,O,160,36,junior high,6800,no
74,female,scientest,AB,160,85,primary,79,no
3,female,chef,AB,190,76,senior high,300,no
1,male,neet,A,178,64,doctor,470,no
82,female,student,O,189,88,junior high,1800,no
70,female,salesman,A,164,70,senior high,100,no
31,third,scientest,O,170,39,master,800,yes
80,male,engineer,AB,141,40,master,8400,no
18,third,salesman,AB,153,54,university,17,no
0,female,chef,A,189,51,junior high,95,no
27,female,engineer,A,174,76,junior high,8300,no
70,male,neet,AB,161,97,university,75,no
83,female,scientest,A,149,81,junior high,890,no
74,female,salesman,A,149,41,university,400,no
46,female,student,B,193,54,master,880,no
54,male,programmer,B,169,57,senior high,6900,no
22,female,scientest,B,144,84,junior high,690,no
50,female,programmer,B,169,38,doctor,890,yes
51,third,salesman,A,189,38,primary,550,no
84,male,scientest,O,190,36,senior high,8,no
94,female,teacher,B,195,71,senior high,59,no
79,third,neet,B,151,57,master,2100,no
33,third,engineer,A,187,35,senior high,32,no
23,male,teacher,B,171,38,university,28,no
36,third,neet,AB,196,76,doctor,10,no
1,female,programmer,AB,151,52,junior high,680,no
82,third,engineer,O,174,56,doctor,61,no
4,third,chef,O,190,89,primary,850,no
72,third,programmer,AB,147,73,junior high,700,no
73,female,chef,AB,186,67,junior high,9900,no
9,male,chef,O,192,62,university,82,no
12,female,programmer,B,172,60,senior high,6,no
53,female,teacher,O,197,93,primary,1600,no
72,male,scientest,B,151,35,master,460,no
86,male,chef,A,143,74,senior high,2800,no
22,male,student,A,182,85,doctor,880,no
19,third,singer,AB,141,54,senior high,170,no
19,third,scientest,AB,169,51,junior high,830,no
24,third,programmer,B,175,78,doctor,70,yes
36,male,teacher,AB,193,52,senior high,59,no
98,third,chef,B,147,68,junior high,42,no
63,male,chef,AB,178,44,primary,30,no
96,male,scientest,AB,142,94,junior high,39,no
37,third,scientest,O,178,35,doctor,8700,yes
62,male,engineer,B,148,44,junior high,980,no
27,third,engineer,AB,181,43,doctor,900,yes
63,male,salesman,O,167,80,junior high,3000,no
95,female,scientest,A,194,37,master,9800,no
83,male,student,AB,185,62,junior high,6300,no
45,female,scientest,B,190,63,primary,1100,no
64,female,programmer,AB,181,73,senior high,380,no
53,male,salesman,AB,192,71,primary,1200,no
87,female,singer,A,180,98,primary,68,no
35,third,student,A,141,65,university,10,no
30,female,chef,AB,168,98,university,39,yes
13,female,salesman,O,178,92,junior high,3700,no
62,female,teacher,O,193,44,university,660,no
72,third,chef,O,179,77,junior high,800,no
26,female,chef,B,162,73,doctor,640,yes
66,female,singer,A,147,88,primary,750,no
2,male,student,O,145,71,university,5200,no
54,third,scientest,O,162,48,junior high,92,no
60,third,programmer,O,151,44,master,110,no
55,female,engineer,AB,178,57,primary,500,no
7,female,singer,AB,184,67,primary,9800,no
4,male,scientest,AB,155,53,primary,30,no
93,third,chef,O,171,81,senior high,56,no
25,male,programmer,B,192,43,primary,540,no
42,third,programmer,A,189,74,primary,4100,no
7,female,salesman,O,190,84,primary,90,no
50,female,scientest,AB,175,83,master,1,yes
81,male,chef,O,195,86,senior high,6400,no
52,third,salesman,AB,171,46,doctor,19,no
66,female,salesman,B,190,36,master,230,no
54,third,engineer,B,145,56,master,130,no
93,male,engineer,A,186,84,primary,95,no
15,male,teacher,B,178,83,university,8,no
24,third,programmer,O,164,72,doctor,7200,yes
95,male,neet,A,152,55,doctor,1300,no
77,third,engineer,AB,186,78,primary,5300,no
91,male,teacher,B,174,47,junior high,82,no
75,female,neet,O,142,92,doctor,140,no
95,female,programmer,O,157,39,senior high,3200,no
30,female,engineer,B,158,79,primary,9500,no
46,male,engineer,AB,162,71,university,3500,no
7,third,neet,O,152,47,junior high,470,no
11,female,engineer,A,155,48,master,9700,no
70,female,neet,B,193,76,doctor,540,no
36,male,student,O,187,51,primary,150,yes
54,female,engineer,O,146,76,primary,1400,no
58,third,singer,O,145,98,doctor,79,no
30,third,programmer,B,179,82,master,600,yes
68,female,scientest,B,158,72,doctor,700,no
29,third,scientest,A,140,67,junior high,380,no
60,female,teacher,B,190,99,doctor,2100,no
62,female,engineer,AB,198,44,primary,690,no
26,male,engineer,A,191,83,doctor,3200,yes
60,third,scientest,B,181,77,senior high,240,no
57,male,singer,AB,142,94,primary,3300,no
94,third,student,B,173,41,senior high,36,no
15,female,teacher,B,180,97,junior high,880,no
35,third,salesman,B,180,60,master,860,no
83,third,chef,B,156,65,university,370,no
60,third,salesman,A,164,71,senior high,62,no
37,male,scientest,AB,161,44,junior high,740,no
85,male,student,A,199,38,master,68,no
23,third,teacher,AB,153,53,junior high,31,no
80,male,singer,B,176,40,university,360,no
98,male,student,B,178,81,doctor,21,no
5,male,neet,O,160,54,master,4800,no
27,third,singer,AB,173,93,master,5700,no
73,third,teacher,B,195,97,university,490,no
9,female,teacher,A,166,42,doctor,9800,no
0,third,student,B,192,73,junior high,300,no
31,female,student,B,185,35,university,7900,no
32,third,singer,A,196,48,doctor,800,no
45,female,engineer,A,159,78,senior high,950,no
63,third,salesman,A,146,69,junior high,600,no
67,third,chef,A,192,64,university,680,no
47,female,singer,AB,140,96,master,610,no
87,female,student,O,192,50,university,910,no
92,male,chef,A,198,82,junior high,77,no
91,third,salesman,O,171,99,senior high,4700,no
68,third,scientest,B,155,50,junior high,470,no
23,male,singer,O,177,64,university,8900,yes
52,third,engineer,O,187,77,senior high,3300,no
72,female,singer,AB,189,68,primary,42,no
35,male,singer,A,175,83,university,8600,no
28,female,student,O,174,63,doctor,800,yes
77,female,chef,B,195,69,university,3900,no
37,female,student,O,190,88,senior high,91,yes
18,third,teacher,B,177,65,doctor,870,no
34,third,neet,AB,175,39,university,420,no
54,third,neet,AB,157,37,master,99,no
61,female,scientest,AB,177,64,primary,1400,no
9,female,student,A,177,38,doctor,140,no
0,female,programmer,AB,163,83,university,9,no
20,female,chef,B,168,77,senior high,260,yes
93,male,chef,AB,177,73,university,40,no
61,female,neet,A,177,65,junior high,8600,no
71,female,teacher,A,183,54,master,40,no
60,female,neet,O,192,62,senior high,1100,no
5,male,engineer,O,192,63,primary,8200,no
22,male,salesman,A,187,64,university,380,no
99,third,salesman,O,176,51,doctor,4500,no
44,female,singer,O,160,77,primary,6400,no
13,third,chef,AB,142,81,senior high,8200,no
22,third,programmer,AB,151,82,junior high,2500,no
56,third,salesman,A,163,51,senior high,2000,no
30,male,programmer,B,140,44,senior high,6,no
66,third,singer,A,177,61,doctor,4000,no
9,third,student,A,154,57,master,1400,no
80,third,programmer,O,180,35,doctor,460,no
65,third,student,A,168,41,primary,16,no
78,third,engineer,O,190,35,primary,12,no
10,male,student,A,182,80,senior high,300,no
32,male,neet,B,147,83,primary,3200,no
77,male,scientest,AB,174,62,master,10000,no
31,third,singer,A,156,71,doctor,73,no
7,female,student,O,189,64,junior high,570,no
65,male,singer,AB,151,97,doctor,500,no
1,third,singer,AB,172,77,doctor,910,no
83,female,engineer,B,153,65,senior high,4,no
81,third,teacher,B,161,40,master,9,no
77,female,teacher,O,174,70,master,2,no
99,male,student,A,168,70,junior high,260,no
20,female,neet,A,190,89,primary,100,no
12,female,teacher,AB,162,70,junior high,51,no
29,third,student,B,161,36,doctor,7,no
24,male,singer,B,192,80,junior high,8500,no
16,male,singer,O,145,67,primary,2300,yes
85,third,student,B,153,58,master,940,no
48,male,teacher,B,182,44,primary,7000,no
99,female,chef,A,148,98,junior high,20,no
29,female,scientest,O,167,72,university,560,yes
70,female,singer,O,175,46,doctor,70,no
13,female,singer,O,161,96,university,3700,no
58,female,programmer,B,197,84,senior high,6200,no
90,female,neet,B,192,81,senior high,5200,no
22,male,teacher,A,154,75,university,71,no
44,male,neet,B,171,35,doctor,34,no
81,male,salesman,A,170,80,junior high,290,no
53,female,engineer,B,182,88,doctor,610,no
13,male,teacher,AB,165,89,master,30,no
47,female,chef,AB,198,54,master,64,yes
89,third,singer,A,175,38,primary,690,no
48,female,neet,O,192,85,senior high,99,no
11,third,engineer,AB,195,76,senior high,20,no
24,male,engineer,AB,156,93,university,40,no
68,third,neet,AB,157,78,primary,480,no
72,male,singer,O,195,98,doctor,800,no
82,third,teacher,A,148,41,university,27,no
0,male,teacher,O,197,85,junior high,3200,no
74,female,singer,AB,192,96,junior high,4900,no
53,female,neet,O,189,91,master,220,no
91,third,programmer,AB,193,99,junior high,8600,no
75,third,scientest,O,199,66,primary,600,no
56,third,salesman,O,164,42,primary,200,no
28,female,programmer,AB,193,48,doctor,100,yes
73,female,salesman,AB,189,76,junior high,4200,no
68,third,student,O,178,73,university,460,no
46,third,student,AB,175,42,junior high,100,no
14,female,teacher,A,173,39,junior high,3,yes
86,male,chef,O,151,74,junior high,510,no
34,third,scientest,AB,187,98,primary,860,no
57,female,engineer,B,193,58,doctor,3500,no
87,female,chef,AB,161,35,doctor,7600,no
16,female,singer,AB,168,70,senior high,4200,no
76,third,chef,A,192,68,senior high,180,no
16,third,engineer,A,194,40,university,460,no
86,female,student,O,184,52,master,9,no
4,female,student,O,173,74,senior high,70,no
61,female,scientest,AB,174,68,junior high,110,no
96,male,teacher,A,191,59,senior high,2900,no
98,female,student,O,170,74,junior high,300,no
51,female,programmer,AB,169,97,primary,890,no
67,third,scientest,A,144,62,junior high,2000,no
71,female,student,O,164,68,doctor,660,no
49,third,programmer,B,166,76,senior high,90,no
28,female,singer,A,189,50,senior high,50,no
81,third,teacher,AB,189,56,primary,17,no
18,third,programmer,A,147,35,master,7000,no
30,male,singer,B,171,62,doctor,100,no
91,female,programmer,O,141,45,senior high,9700,no
15,male,singer,AB,183,51,university,8900,no
55,third,scientest,O,158,92,university,86,no
44,third,programmer,O,162,99,master,9400,yes
33,male,teacher,B,182,66,university,830,no
51,female,salesman,A,177,74,university,660,no
55,third,singer,A,193,72,university,9600,no
56,female,singer,B,173,73,master,490,no
17,male,chef,O,170,54,senior high,480,yes
58,female,student,AB,176,97,master,8000,no
84,third,scientest,AB,166,56,primary,190,no
40,male,programmer,O,152,78,senior high,74,yes
23,third,scientest,O,190,42,doctor,6000,yes
93,female,engineer,AB,199,65,senior high,260,no
16,third,student,A,173,71,university,82,no
7,third,programmer,O,175,55,university,9400,no
8,third,singer,A,156,97,doctor,85,no
88,third,chef,B,145,37,senior high,37,no
21,female,chef,B,196,62,junior high,64,yes
85,female,programmer,A,158,45,university,200,no
88,third,singer,A,141,59,primary,15,no
48,female,engineer,B,180,55,senior high,9600,no
59,female,chef,O,186,61,university,66,no
87,female,scientest,B,184,74,senior high,76,no
29,third,student,O,171,99,master,870,yes
36,third,salesman,B,159,35,master,210,no
0,female,singer,AB,174,45,primary,4900,no
29,female,engineer,O,195,36,senior high,720,yes
93,third,neet,O,179,79,junior high,3000,no
72,male,programmer,AB,143,52,senior high,190,no
51,male,scientest,A,180,80,master,89,no
74,third,programmer,AB,144,50,master,90,no
18,female,scientest,B,149,59,junior high,200,no
92,third,scientest,AB,164,71,junior high,210,no
57,male,engineer,AB,193,45,doctor,65,no
44,third,engineer,O,166,78,master,76,yes
54,female,scientest,AB,141,50,doctor,530,no
41,female,teacher,B,174,38,master,93,no
22,female,singer,AB,144,40,university,230,no
60,male,teacher,AB,186,49,doctor,670,no
90,third,programmer,O,192,64,master,250,no
49,male,salesman,O,191,52,master,64,no
0,female,neet,A,155,39,university,7200,no
42,female,programmer,B,189,61,senior high,5100,no
88,third,chef,A,168,84,junior high,5900,no
99,female,student,A,164,64,master,98,no
52,male,engineer,AB,147,40,primary,8,no
15,female,scientest,B,172,41,primary,2600,yes
88,male,programmer,A,162,59,senior high,49,no
83,female,teacher,AB,192,64,senior high,2700,no
35,male,engineer,O,171,69,senior high,250,yes
57,third,teacher,O,187,52,senior high,86,no
24,female,student,AB,183,52,master,690,no
83,female,engineer,B,178,72,primary,560,no
54,third,student,O,197,98,university,16,no
86,female,singer,B,180,44,junior high,73,no
8,male,engineer,B,183,97,doctor,44,no
13,male,teacher,B,174,89,senior high,5800,no
78,female,student,AB,147,70,junior high,5300,no
67,third,salesman,O,147,50,senior high,570,no
57,third,engineer,B,170,61,master,3200,no
24,female,engineer,B,184,53,university,300,no
88,third,engineer,B,182,72,junior high,30,no
43,male,singer,AB,195,68,primary,310,no
34,female,student,B,144,65,senior high,24,no
67,third,chef,A,142,98,doctor,41,no
44,female,salesman,A,179,67,university,300,no
46,third,chef,O,160,38,junior high,6000,yes
77,female,programmer,A,174,79,university,38,no
60,male,chef,O,169,99,doctor,87,no
86,male,salesman,O,197,41,senior high,540,no
72,male,student,B,185,89,primary,550,no
35,third,neet,A,163,36,junior high,60,no
76,male,engineer,AB,199,48,senior high,66,no
99,female,teacher,A,175,82,university,5400,no
92,male,neet,AB,170,50,master,20,no
31,third,salesman,B,152,44,master,50,no
38,third,salesman,B,183,54,senior high,2600,no
96,male,salesman,B,188,96,junior high,2000,no
36,female,chef,A,179,95,primary,150,yes
49,third,teacher,A,182,79,junior high,60,no
66,female,programmer,AB,182,49,senior high,79,no
74,male,scientest,O,153,60,primary,5100,no
20,female,scientest,AB,189,76,doctor,20,no
5,female,student,O,167,50,doctor,200,no
41,male,scientest,A,199,67,university,270,no
45,female,student,A,167,79,doctor,300,no
40,female,chef,O,179,42,university,290,yes
48,female,student,B,141,53,university,86,no
65,third,scientest,AB,157,75,master,6000,no
83,third,scientest,AB,163,82,university,7800,no
0,male,scientest,B,175,77,master,2200,no
91,male,engineer,B,141,49,senior high,100,no
4,male,teacher,O,148,49,primary,70,no
68,male,neet,B,190,85,doctor,750,no
84,female,singer,O,193,99,primary,18,no
20,female,student,O,181,98,doctor,5100,yes
7,third,student,AB,174,42,primary,7300,no
67,female,singer,B,153,98,university,790,no
14,female,student,A,182,91,junior high,68,no
15,female,neet,AB,167,57,primary,68,no
64,female,student,B,186,85,junior high,2300,no
37,male,programmer,AB,191,74,junior high,280,no
71,third,engineer,A,196,40,primary,46,no
3,female,singer,A,167,88,junior high,2600,no
77,third,scientest,B,163,67,doctor,16,no
18,third,teacher,O,182,45,senior high,100,yes
39,male,chef,AB,145,59,primary,300,yes
32,female,salesman,AB,171,88,master,93,no
41,female,neet,A,176,44,senior high,620,no
52,female,student,B,197,64,doctor,570,no
55,male,singer,B,172,89,university,420,no
41,male,neet,A,181,52,junior high,55,no
42,male,chef,O,141,68,junior high,5,yes
1,female,teacher,O,170,99,primary,9700,no
40,third,student,B,155,35,master,230,no
71,female,student,O,145,78,primary,640,no
70,third,programmer,A,198,73,junior high,3500,no
7,male,programmer,B,183,60,primary,9300,no
76,male,engineer,A,191,61,doctor,7,no
64,female,neet,O,172,81,primary,32,no
7,male,programmer,B,142,70,primary,530,no
10,male,salesman,B,190,48,doctor,250,yes
47,third,student,AB,150,54,senior high,200,no
58,male,scientest,AB,199,92,master,25,no
61,female,salesman,O,170,74,doctor,83,no
16,third,engineer,B,152,47,junior high,580,no
92,female,teacher,A,182,86,senior high,2,no
32,female,student,A,152,38,senior high,570,no
0,female,salesman,O,152,88,primary,60,no
56,female,engineer,B,192,72,university,3200,no
70,male,teacher,B,186,35,primary,43,no
8,male,neet,A,178,85,primary,1800,no
90,third,neet,O,163,90,senior high,360,no
96,female,teacher,O,158,55,university,700,no
90,third,neet,O,149,35,university,63,no
70,third,singer,A,159,48,master,6000,no
22,female,programmer,O,149,46,senior high,41,yes
92,male,chef,B,150,79,doctor,9,no
13,third,salesman,B,179,38,doctor,30,no
42,third,engineer,B,145,89,master,300,yes
26,male,student,B,196,95,doctor,18,no
27,third,teacher,B,183,87,senior high,5,no
16,third,student,O,198,94,junior high,820,yes
27,male,teacher,A,192,60,senior high,9100,no
11,third,neet,A,185,39,master,5600,no
10,male,salesman,B,195,55,junior high,19,no
40,male,student,AB,176,50,master,28,no
18,third,teacher,A,153,83,university,660,no
83,female,programmer,O,170,58,master,25,no
65,male,chef,B,177,85,senior high,29,no
10,third,salesman,A,169,67,senior high,700,no
79,female,neet,A,142,63,master,69,no
21,male,engineer,A,199,73,university,9800,no
73,female,scientest,B,179,71,doctor,85,no
42,female,student,AB,191,46,master,300,no
16,female,chef,B,176,91,university,7400,no
78,third,student,A,148,40,senior high,8800,no
60,male,salesman,B,144,61,master,76,no
19,third,singer,A,147,72,master,300,no
83,female,engineer,O,182,39,university,20,no
6,male,student,A,172,96,primary,690,no
98,third,chef,B,168,59,junior high,290,no
26,female,salesman,AB,143,51,primary,9000,no
32,female,neet,AB,155,76,senior high,1,no
93,third,chef,O,161,96,doctor,58,no
54,male,teacher,B,144,91,senior high,35,no
64,female,student,A,177,96,primary,560,no
64,female,scientest,AB,171,46,university,60,no
63,male,teacher,A,196,90,doctor,990,no
55,third,teacher,AB,154,36,junior high,8700,no
47,male,teacher,B,183,49,university,3300,no
29,male,engineer,O,188,39,senior high,540,yes
14,male,singer,O,188,87,senior high,18,no
32,female,student,A,162,61,university,37,no
85,third,teacher,B,193,62,primary,790,no
94,female,neet,AB,175,40,master,3400,no
31,third,programmer,B,142,63,university,910,no
78,female,student,AB,176,68,master,25,no
86,female,teacher,A,194,80,university,34,no
73,male,engineer,A,171,43,university,52,no
88,third,chef,AB,141,68,junior high,5700,no
10,male,teacher,O,154,78,doctor,39,no
70,male,chef,AB,195,37,university,41,no
21,third,engineer,AB,195,62,senior high,89,no
46,third,salesman,AB,143,53,master,3600,no
26,female,salesman,O,195,68,university,280,yes
66,third,salesman,O,185,98,university,1200,no
51,male,programmer,AB,154,87,master,47,no
73,female,student,A,159,65,master,400,no
57,male,neet,A,194,98,senior high,30,no
32,male,student,A,193,67,junior high,94,no
32,third,programmer,A,166,37,university,760,no
52,male,student,B,142,47,junior high,400,no
52,third,student,B,188,63,senior high,730,no
20,female,engineer,A,181,86,primary,23,no
80,third,scientest,B,167,75,primary,24,no
84,third,programmer,B,140,40,junior high,9200,no
89,third,teacher,O,155,87,senior high,750,no
42,third,programmer,B,164,61,primary,7400,no
61,male,neet,AB,166,97,junior high,5600,no
53,male,salesman,AB,142,78,primary,660,no
90,third,scientest,B,153,90,junior high,46,no
20,male,engineer,A,189,75,master,8400,no
20,male,neet,A,174,50,doctor,5600,no
88,male,programmer,O,190,42,doctor,200,no
58,female,scientest,B,194,40,primary,2100,no
49,third,salesman,O,148,76,primary,29,no
27,male,neet,AB,174,65,primary,500,no
50,female,chef,B,150,79,primary,7000,yes
49,female,programmer,B,166,80,master,730,yes
26,male,neet,O,152,92,master,190,yes
93,third,neet,AB,142,40,senior high,100,no
66,third,singer,O,190,46,university,7900,no
44,third,neet,O,155,99,university,24,no
4,female,neet,AB,172,95,primary,880,no
60,third,engineer,O,148,37,junior high,95,no
97,male,scientest,AB,146,74,primary,80,no
57,male,programmer,B,155,42,senior high,60,no
53,male,chef,A,156,36,senior high,100,no
95,male,chef,AB,160,44,master,750,no
92,male,engineer,AB,193,41,junior high,3000,no
79,female,chef,B,160,78,junior high,21,no
79,male,engineer,A,151,88,master,30,no
81,third,programmer,A,195,68,master,9,no
0,third,neet,B,185,92,junior high,570,no
31,female,scientest,A,159,49,junior high,100,no
57,female,scientest,A,187,93,primary,62,no
96,third,singer,A,194,89,primary,200,no
99,female,chef,B,143,82,doctor,970,no
26,male,neet,O,155,35,university,3800,yes
8,female,chef,B,189,38,junior high,19,no
40,third,engineer,B,153,60,senior high,20,no
32,third,singer,AB,151,89,master,470,no
63,third,scientest,B,163,92,master,5500,no
8,male,teacher,AB,159,70,senior high,260,no
85,third,salesman,B,155,81,primary,8800,no
84,third,programmer,AB,197,69,senior high,400,no
34,third,programmer,B,190,78,senior high,120,no
98,third,student,A,163,88,senior high,8900,no
89,third,scientest,B,158,57,master,3400,no
8,male,engineer,O,154,73,primary,350,no
43,male,chef,A,155,74,doctor,780,yes
80,male,salesman,O,162,77,senior high,680,no
38,male,scientest,A,154,53,junior high,550,no
73,third,programmer,AB,181,58,master,5500,no
5,third,engineer,AB,169,67,doctor,1600,no
87,third,singer,O,194,79,university,690,no
1,third,teacher,A,151,55,senior high,420,no
80,male,singer,B,198,56,doctor,440,no
6,male,teacher,B,199,64,master,680,no
55,female,engineer,O,193,65,primary,8200,no
44,third,singer,A,179,57,university,600,no
43,female,programmer,B,151,85,primary,69,no
58,third,salesman,O,140,53,doctor,850,no
63,third,engineer,A,146,47,master,7200,no
34,male,chef,B,171,89,junior high,36,yes
57,female,salesman,O,143,54,junior high,420,no
43,female,engineer,O,185,45,junior high,19,no
61,male,teacher,A,163,80,junior high,8,no
12,female,salesman,B,187,80,master,790,no
48,third,programmer,B,175,44,junior high,100,no
44,male,engineer,O,166,60,university,10,no
80,third,salesman,O,152,87,senior high,30,no
25,male,neet,A,182,39,primary,6400,no
24,female,programmer,B,160,73,junior high,500,no
99,female,student,A,198,90,doctor,69,no
76,third,student,A,170,79,doctor,280,no
87,male,scientest,O,175,55,senior high,9700,no
52,third,singer,B,177,39,primary,4500,no
9,female,singer,A,177,77,junior high,73,no
73,male,student,B,186,83,master,20,no
67,female,programmer,AB,175,88,university,440,no
44,male,programmer,AB,143,92,senior high,240,no
35,male,chef,AB,164,36,master,42,yes
87,female,engineer,A,145,41,senior high,2800,no
24,male,programmer,B,184,64,master,3900,yes
80,male,neet,A,195,39,university,6100,no
71,third,chef,AB,150,84,senior high,23,no
67,male,programmer,AB,194,92,doctor,500,no
74,third,teacher,O,143,63,junior high,30,no
93,third,singer,A,165,80,senior high,250,no
52,third,chef,O,159,86,doctor,780,no
94,third,student,AB,161,43,primary,98,no
61,male,chef,AB,164,68,primary,23,no
62,male,singer,AB,175,98,master,300,no
28,female,programmer,O,151,65,junior high,400,yes
0,female,engineer,AB,160,97,university,98,no
72,female,student,A,164,65,doctor,860,no
10,male,chef,A,196,88,junior high,7000,no
24,female,neet,O,140,94,doctor,440,yes
35,third,student,B,142,73,senior high,70,no
56,male,teacher,A,149,40,doctor,150,no
31,male,teacher,B,191,75,doctor,3500,no
93,male,scientest,B,141,35,master,690,no
70,male,neet,A,152,78,university,49,no
15,third,programmer,A,179,49,master,640,no
98,third,neet,B,184,55,university,3300,no
57,male,neet,O,147,37,primary,550,no
68,female,singer,B,192,73,master,9100,no
23,female,student,O,140,57,primary,180,yes
46,third,salesman,B,186,53,primary,4900,no
59,male,programmer,AB,147,53,university,800,no
38,third,chef,B,180,97,primary,7300,yes
31,third,programmer,B,175,35,senior high,990,no
75,male,chef,B,155,53,university,740,no
82,third,neet,B,176,89,doctor,25,no
4,female,singer,B,178,40,senior high,1800,no
5,female,chef,B,198,64,senior high,75,no
48,male,teacher,O,151,89,master,21,no
58,male,singer,O,170,46,primary,73,no
73,female,neet,B,156,52,master,100,no
26,third,programmer,B,173,85,junior high,760,no
72,male,singer,A,179,53,doctor,860,no
88,female,neet,B,182,79,primary,47,no
5,female,engineer,A,155,96,primary,760,no
50,third,programmer,B,156,78,senior high,91,no
42,third,teacher,B,176,89,master,9700,no
16,third,chef,AB,144,74,master,1000,no
13,male,engineer,AB,143,47,senior high,2500,no
1,female,student,AB,148,53,primary,2600,no
46,third,salesman,AB,191,64,master,3500,no
76,third,neet,A,156,62,master,760,no
30,female,salesman,O,157,78,master,830,yes
74,female,student,O,160,76,master,34,no
73,third,singer,O,168,58,university,86,no
89,male,salesman,B,171,92,doctor,940,no
56,male,salesman,B,192,70,doctor,57,no
43,female,singer,O,163,52,junior high,9400,no
36,female,chef,AB,177,55,junior high,780,yes
86,female,neet,O,180,82,junior high,9500,no
3,female,salesman,AB,195,83,junior high,6700,no
97,third,teacher,AB,199,60,doctor,300,no
36,female,neet,AB,144,95,doctor,30,no
49,female,singer,AB,158,70,junior high,280,no
63,male,engineer,B,185,82,junior high,270,no
81,third,programmer,B,149,90,junior high,63,no
39,female,chef,O,162,92,senior high,39,yes
28,third,engineer,AB,196,81,university,7000,no
49,female,scientest,O,181,88,master,28,yes
63,male,scientest,A,140,88,university,5,no
80,female,neet,AB,144,69,master,45,no
18,third,engineer,B,165,86,senior high,8,no
72,female,programmer,AB,192,80,doctor,40,no
14,male,singer,AB,165,87,university,570,no
13,male,teacher,A,147,70,university,9500,no
65,female,chef,A,149,52,master,1,no
99,male,neet,AB,141,55,university,5300,no
78,third,programmer,B,175,43,junior high,1700,no
87,third,student,B,175,93,junior high,80,no
82,female,chef,A,196,89,primary,49,no
38,male,chef,A,179,91,doctor,710,yes
57,male,neet,A,171,40,primary,71,no
81,third,engineer,A,175,78,master,540,no
59,third,salesman,AB,184,54,master,36,no
13,male,chef,A,158,82,master,83,no
51,female,chef,B,189,61,junior high,660,no
80,third,programmer,AB,163,63,master,550,no
5,male,engineer,A,152,77,doctor,9,no
41,third,engineer,B,143,98,senior high,890,no
66,male,programmer,AB,199,35,primary,3300,no
66,female,engineer,A,192,38,senior high,9900,no
93,third,salesman,AB,188,63,master,5800,no
64,male,salesman,O,196,93,junior high,4800,no
57,female,salesman,O,174,55,primary,870,no
76,female,chef,B,154,57,primary,75,no
21,female,singer,O,181,70,primary,4000,yes
96,female,chef,O,141,65,junior high,6600,no
50,female,programmer,AB,162,93,university,3100,no
60,male,engineer,O,184,93,primary,850,no
42,female,programmer,A,156,54,university,180,no
11,female,scientest,A,180,69,doctor,9900,no
